Open,High,Low,Close,Adj Close,Volume,Search Vol
152451.8438,154126.7031,149024.7969,150980.4844,150980.4844,1.53E+12,0.86815
151069.25,151466.4375,142858.7188,149989.0938,149989.0938,1.73E+12,0.73398
150068.9531,152645,139694.125,143201.1563,143201.1563,1.73E+12,0.7991
143357.9375,145847.4688,137972.4219,138289.4063,138289.4063,1.64E+12,0.8425
138177.8906,140405.9531,134904.8906,137130.9375,137130.9375,1.58E+12,0.68071
137192.3281,141649.8906,134118.6406,136545.5156,136545.5156,1.53E+12,0.69452
136399.7188,138495.0625,128893.3203,130251.7734,130251.7734,1.44E+12,0.8504
130338.75,132351.25,119762.1719,123346.2813,123346.2813,1.66E+12,1.21344
123271.3203,136727.8438,121096.0547,135031.7656,135031.7656,1.76E+12,0.88394
135230.2031,140310.2344,133399.2813,138956.2969,138956.2969,1.43E+12,0.81291
138963.4531,143402.0938,135239.2656,143150.2344,143150.2344,1.27E+12,0.8425
143114.5938,147175.8125,142421.2656,145384.5,145384.5,1.32E+12,0.91353
145300.6875,147487.8438,142711.1563,147008.25,147008.25,1.33E+12,0.76161
147069.8125,161726.7188,146548.2188,151403.1094,151403.1094,2.45E+12,1.61398
151253.7344,155801.2344,146858.4375,155410.9531,155410.9531,1.97E+12,1.04376
155583.3594,163230.3281,153471.5781,160869.5156,160869.5156,2.12E+12,1.1503
161401.6563,163300.125,157699.6563,161475.125,161475.125,1.80E+12,1.13649
161646.9844,167945.8438,156354.8281,167922.625,167922.625,1.86E+12,1.26869
167783.5469,168871.4219,163632.7344,166952.9063,166952.9063,1.54E+12,1.27461
166465.25,172440.9219,159851.8281,162117.3906,162117.3906,1.75E+12,1.37524
161894.9375,167858.0938,160104.0625,162802.3594,162802.3594,1.66E+12,1.21936
162759.7969,164689.1406,156230.2656,158838.1875,158838.1875,1.54E+12,0.88986
159062.6875,165167.0313,155546.25,163313.3438,163313.3438,1.59E+12,0.72609
163318.9219,165839.5469,155975.25,163978.5313,163978.5313,1.83E+12,0.90762
164106.625,172574.4063,162208.4844,169368.0625,169368.0625,2.10E+12,1.19569
169480.1406,179185.9219,168799.1875,178643.0625,178643.0625,2.41E+12,1.60214
178750.9844,180446.7031,168868.9844,171713.7031,171713.7031,2.04E+12,1.64555
171680.2188,195374.6719,166686.25,190977.2031,190977.2031,2.92E+12,1.45021
190921.4219,193852.1719,183354.75,190855.5469,190855.5469,2.75E+12,2.31245
190795.8906,203346.2188,189682.0469,197234.375,197234.375,2.79E+12,1.98295
197169,208057.6719,187412.5156,192046.9219,192046.9219,2.78E+12,2.24142
192489.7344,214231.2656,191705.2813,213048.0781,213048.0781,3.03E+12,2.06582
213160.0313,214969.0781,204321.5625,212379.9219,212379.9219,2.82E+12,2.43281
212644.5469,216630.1875,204128.9531,214929.625,214929.625,2.86E+12,1.97308
214780.5,220040.0625,206326.6406,208622.4375,208622.4375,2.93E+12,2.20196
207803.7813,216426.4219,198208.9375,198803.75,198803.75,2.60E+12,1.83102
198604.5313,203960.7656,192453.9531,195967.8594,195967.8594,2.26E+12,1.2312
195554.7969,206584.3281,191644.5,206448.5469,206448.5469,2.22E+12,1.20161
206376.8906,216310.5625,206213.5938,215778.2031,215778.2031,2.14E+12,1.55084
215805.1563,216730.5,208079.1875,211233.1094,211233.1094,2.04E+12,1.67909
211434.375,222811.7031,210542.2188,218962.6875,218962.6875,2.41E+12,1.87837
218750.3125,224270.8594,214996.4063,218654.2031,218654.2031,2.38E+12,2.11317
218885.9531,219779.4531,201244.2656,202125.0469,202125.0469,2.29E+12,1.77577
202279.8125,208433.1406,198276.4219,206788.6094,206788.6094,2.06E+12,1.29237
207123.3125,209733.75,194285.8438,196828.4063,196828.4063,2.30E+12,1.35353
196713.9531,204551.9531,193471.8594,204551.9531,204551.9531,3.19E+12,1.24896
204719.8281,205739.7969,199659.375,203935.5469,203935.5469,2.55E+12,1.2095
204020.5156,211896.4844,201666.625,203064.1406,203064.1406,2.72E+12,1.6929
202978.8125,205467.4219,194902.6406,195302.5469,195302.5469,2.71E+12,1.42654
195395.7969,202722.125,193778.5625,199023.7969,199023.7969,2.61E+12,1.23909
198798.8281,211329.0781,195905.6563,209222.625,209222.625,3.25E+12,1.42259
209204.3906,217615.4531,208052.125,212651.2969,212651.2969,3.07E+12,1.76591
212440.0938,251134.6563,208353.4688,246135.4219,246135.4219,6.31E+12,2.25523
246134.1094,260170.9219,241477.4531,245433.2969,245433.2969,4.96E+12,3.57326
244988.4063,268082.7188,243570.3594,267364.2188,267364.2188,4.39E+12,2.15658
268251.1875,268251.1875,250664.3594,253890.1406,253890.1406,4.45E+12,2.90635
253888.7813,256139.0313,192939.6719,206968.4219,206968.4219,5.68E+12,2.2138
206923.75,219159.8438,198516,209826.6406,209826.6406,5.39E+12,1.74223
207707.7344,220133.9688,207378.875,211051.3906,211051.3906,3.39E+12,1.32591
211135.1094,219526.7969,200789.6875,203992.5938,203992.5938,3.09E+12,1.24501
204006.9844,217430.2344,203359.5313,209133.5313,209133.5313,2.78E+12,1.16609
209128.8906,217612.3906,205488.2344,214454.4688,214454.4688,2.95E+12,1.07927
214463.7969,273697.1875,201333.2344,210375.2813,210375.2813,1.02E+13,29.30823
210456.7188,219222.1094,206812.7188,214593.2031,214593.2031,4.31E+12,43.13365
214484.3594,223374.8281,210718.5938,220694.3594,220694.3594,3.46E+12,12.97502
220449.375,228309.25,213713.625,218085.2031,218085.2031,4.57E+12,4.21846
217921.1875,223705.5938,210052.8438,212390.1875,212390.1875,4.13E+12,2.16447
212565.7188,218521.2031,210998.5469,214310.7188,214310.7188,2.71E+12,1.68304
214238.7969,214508.7969,204769.3906,207744.7969,207744.7969,2.68E+12,1.27856
207758.9844,207841.0625,183351.7969,185773.25,185773.25,3.67E+12,1.16412
186662.1563,191886.125,172313.4844,175669.7969,175669.7969,3.17E+12,1.04376
175493.7031,191395.8906,172799.1563,190793.5781,190793.5781,2.92E+12,1.15622
190889.4063,193364.8438,184858.5313,192453.7813,192453.7813,2.55E+12,1.40878
192539.4844,194354.1875,167799.2344,179673.0313,179673.0313,3.54E+12,1.25093
179668.2031,183564.0781,176187.9531,178433.4219,178433.4219,3.28E+12,1.099
178438.3438,181058.1875,168243.0625,177786.3125,177786.3125,3.88E+12,0.8938
178048.7656,182032.5625,171129.9375,171215.9844,171215.9844,3.15E+12,1.04968
171063.6563,176118.9219,166700.3438,167013.8594,167013.8594,3.23E+12,0.89578
167102.8125,177515.8906,166454.5625,172225.8281,172225.8281,3.10E+12,0.88394
172148.7344,182476.7031,171106.6875,181437.6875,181437.6875,2.95E+12,0.82869
181610.2656,198216.5,180073.5156,196118.9219,196118.9219,3.63E+12,1.14044
196213.4375,203794.9063,194546.4219,199810.0156,199810.0156,3.49E+12,1.26474
199702.9844,206227.5625,196097.0313,201490.4531,201490.4531,3.57E+12,1.09506
201481.5156,201584.5,192055.3906,198498.2031,198498.2031,3.33E+12,1.00627
198497.0313,207970.6406,197813.9688,206479.1406,206479.1406,3.30E+12,1.18385
206483.5156,217721.125,196729,212901.8906,212901.8906,4.09E+12,1.466
212874.9844,222277.7969,206781.0625,212963.6094,212963.6094,4.35E+12,1.86851
212775.6875,218659.3906,209367.2813,210565.0313,210565.0313,3.87E+12,1.40681
210405.6094,218483.125,209476.4375,214975.9688,214975.9688,3.90E+12,1.1286
215120.0156,219968.2344,208954.0469,209782.7813,209782.7813,3.51E+12,1.10492
209532.6563,221123.5781,207885.5625,214576.8281,214576.8281,3.77E+12,1.21344
214602.2188,214602.2188,200329.7969,207015.3281,207015.3281,3.61E+12,1.39694
206844.3906,213157.5313,200265.3906,210825.1094,210825.1094,3.14E+12,1.37918
210725.6094,220185.0469,210678.125,212962.6875,212962.6875,3.16E+12,1.18385
214005.3125,227506.3438,209313.6406,223327.4688,223327.4688,3.98E+12,1.40483
224136.7031,227298.8594,219325.3125,220222.8438,220222.8438,3.33E+12,1.63174
220034.3906,222124.6563,210565.4219,217315.1719,217315.1719,3.02E+12,1.10492
217398.7188,222123.9531,212965.1875,220047.1094,220047.1094,3.24E+12,1.29434
220126.75,225571.875,216568.5156,222146.9375,222146.9375,2.90E+12,1.49757
222061.6094,245312.5625,218404,243195.5625,243195.5625,3.52E+12,1.69685
243733.5781,251268.1406,231821.375,231823.5156,231823.5156,3.32E+12,3.52393
231912.7969,237234.8594,222002.0156,224700.8594,224700.8594,2.65E+12,1.74223
224897,232499.7344,222997.625,231134.8125,231134.8125,2.25E+12,1.30421
231314.125,234861.2969,218691.4063,224798.8906,224798.8906,2.31E+12,1.16017
224404.3906,230499.125,223576.625,228121.7344,228121.7344,2.47E+12,1.22923
228197.4063,232607.3281,222828.2031,230708.8125,230708.8125,2.52E+12,1.14439
230805.6719,238612.8125,203752.0469,210197.5313,210197.5313,3.87E+12,1.45219
210191.1094,227019.2344,209246.1563,221964.0156,221964.0156,3.07E+12,1.08717
221884.1563,232457.5781,220740.2813,230628.4531,230628.4531,2.73E+12,1.14044
230721.625,231429.3125,220845.9063,223742.4531,223742.4531,2.53E+12,1.1503
223697.25,228969.3438,220041.7031,225309.3594,225309.3594,2.43E+12,1.17004
225577.9219,236161.1406,221968.75,232632.75,232632.75,2.71E+12,1.11676
232715.9844,240684.3906,229437.8281,236678.5938,236678.5938,2.59E+12,1.20161
236671.8125,246858.3594,234339.2969,244460.25,244460.25,2.98E+12,1.44429
244664.4063,244664.4063,234106.2969,240701.75,240701.75,2.72E+12,1.44232
240682.6094,240808.3125,232960.7344,235754.0625,235754.0625,2.00E+12,1.0773
235470.5938,237603.6563,226654.0938,233779.1094,233779.1094,1.85E+12,0.91156
233815.6094,239208.8438,233174.4688,238763.8281,238763.8281,1.62E+12,0.82869
239060.4844,270976.9688,239060.4844,274632.4688,274632.4688,3.69E+12,1.71855
274849.1875,323383.8438,267890.2813,309834.9688,309834.9688,8.26E+12,7.36553
308953.125,348062.0938,301474.5,309633.7188,309633.7188,9.22E+12,9.7944
309193.75,323750.25,298208.625,313162.625,313162.625,4.71E+12,4.17307
312589.3125,332172.75,287924.25,296825.0313,296825.0313,5.87E+12,2.81954
296394.375,311128.8438,289685.25,304535.7813,304535.7813,3.50E+12,2.12304
304412.5938,329468.9375,293933.7188,328036.2813,328036.2813,3.81E+12,1.47981
329491.6563,331467.4688,307820.9375,311006.75,311006.75,3.31E+12,3.39568
311647.875,311647.875,265885.6563,273064.3125,273064.3125,4.77E+12,1.90402
273116.9063,277758.6875,262125.4844,271218.9375,271218.9375,3.38E+12,1.81721
271513.125,274005.9375,237277.5,241833.3281,241833.3281,3.67E+12,1.63766
241512.7813,263002.375,237210.7344,259964.4688,259964.4688,2.81E+12,1.36143
259940.9375,271262.4688,254786.7188,270619.8438,270619.8438,2.54E+12,1.2312
270454.4688,274485.3438,262252.4375,264011.8125,264011.8125,2.13E+12,1.08519
263948.0625,264080,245057.2031,249002.625,249002.625,2.42E+12,1.11874
249187.6563,259933.3125,244735.5156,257514.7813,257514.7813,2.31E+12,1.09703
257483.3125,259152.6094,245514.4688,249438.9063,249438.9063,2.24E+12,1.14241
252324.2031,273541.8438,250934.3125,256670.3125,256670.3125,2.32E+12,1.44824
265330.2188,268122.7813,228100.0781,233038.8906,233038.8906,3.22E+12,1.39891
233855.9219,240179.0313,228642.5781,233397.375,233397.375,1.68E+12,1.10492
233684.5938,238989.2813,220161.3594,238371.1094,238371.1094,2.05E+12,0.953
238654.2188,249739.3281,233273.0469,245182.1563,245182.1563,2.13E+12,1.23712
245018.7969,258445.2656,235512.6875,246071.8438,246071.8438,2.51E+12,1.39694
245624.7813,255313.2813,242248.0156,246000.9531,246000.9531,2.05E+12,1.18187
245911.3594,247188.375,236150.1875,239481.8438,239481.8438,1.79E+12,1.08125
239574.5156,245217.1875,216116.5781,222780.5938,222780.5938,2.14E+12,1.0477
223075.3281,224357.3594,156401.7969,193115.5469,193115.5469,4.34E+12,1.58044
193002.4844,195443.0625,176795.6719,184939.875,184939.875,2.31E+12,1.18779
185059.9531,193999.2031,167468.8594,191131.3125,191131.3125,2.31E+12,1.35945
191009.9844,194963.9219,186928.75,191010.5781,191010.5781,1.78E+12,1.40089
190715.5938,198696.2188,184590.9063,193749.2813,193749.2813,2.00E+12,1.36734
193439.4844,196037.0469,178864.8906,178864.8906,178864.8906,1.62E+12,1.19963
178816.7344,188397.2813,175048.4531,175494.5781,175494.5781,1.59E+12,1.01219
175664.25,188266.7656,173011.1406,186647.5156,186647.5156,1.43E+12,0.77542
186509.8281,191894.8125,181413.8281,188015.8281,188015.8281,1.03E+12,0.71425
188193.5156,189059.375,169626.1563,171300.3281,171300.3281,1.30E+12,0.77739
171402.4531,179353.9531,169896.9063,173135.9063,173135.9063,1.36E+12,0.73398
178508.8906,183567.4688,168990.9219,181977.1719,181977.1719,1.61E+12,0.74188
181971.7656,185590.3438,176404.5156,176678.4063,176678.4063,1.19E+12,0.93327
176724.2344,178216.5313,168557.0938,171458.1563,171458.1563,1.16E+12,0.86026
171370.6875,178421.4375,170074,176759.7031,176759.7031,9.29E+11,0.62941
176651.6875,190258.375,175679.2344,181833.1719,181833.1719,1.89E+12,0.67084
182050.3594,187380.0313,173392.7344,181669.3281,181669.3281,1.89E+12,0.89775
